date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/11.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/11.79.delayed	(from http://www.carquefou-football.com/le-club/les-arbitres.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/7.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/7.7a.delayed	(from http://www.carquefou-football.com/le-club/reglement-interieur.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/22.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/22.7b.delayed	(from http://www.carquefou-football.com/le-club/reglement-interieur.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/11.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/11.7c.delayed	(from http://www.carquefou-football.com/le-club/reglement-interieur.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/7.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/7.7d.delayed	(from http://www.carquefou-football.com/le-club/charte-educateur.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/22.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/22.7e.delayed	(from http://www.carquefou-football.com/le-club/charte-educateur.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/11.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/11.7f.delayed	(from http://www.carquefou-football.com/le-club/charte-educateur.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/7.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/7.80.delayed	(from http://www.carquefou-football.com/le-club/charte-joueur.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/22.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/22.81.delayed	(from http://www.carquefou-football.com/le-club/charte-joueur.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/11.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/11.82.delayed	(from http://www.carquefou-football.com/le-club/charte-joueur.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/7.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/7.83.delayed	(from http://www.carquefou-football.com/le-club/charte-parents.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/22.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/22.84.delayed	(from http://www.carquefou-football.com/le-club/charte-parents.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/11.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/11.85.delayed	(from http://www.carquefou-football.com/le-club/charte-parents.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/7.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/7.86.delayed	(from http://www.carquefou-football.com/le-club/inscriptions-reinscriptions.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/22.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/22.87.delayed	(from http://www.carquefou-football.com/le-club/inscriptions-reinscriptions.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/11.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/11.88.delayed	(from http://www.carquefou-football.com/le-club/inscriptions-reinscriptions.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/7.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/7.89.delayed	(from http://www.carquefou-football.com/division-regionale-superieure/mot-de-lentraineur.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/22.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/22.8a.delayed	(from http://www.carquefou-football.com/division-regionale-superieure/mot-de-lentraineur.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/11.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/11.8b.delayed	(from http://www.carquefou-football.com/division-regionale-superieure/mot-de-lentraineur.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/7.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/7.8c.delayed	(from http://www.carquefou-football.com/post-formation/seniors-b.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/22.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/22.8d.delayed	(from http://www.carquefou-football.com/post-formation/seniors-b.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/11.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/11.8e.delayed	(from http://www.carquefou-football.com/post-formation/seniors-b.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/7.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/7.8f.delayed	(from http://www.carquefou-football.com/formation/u17-u16.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/22.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/22.90.delayed	(from http://www.carquefou-football.com/formation/u17-u16.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/11.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/11.91.delayed	(from http://www.carquefou-football.com/formation/u17-u16.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/7.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/7.92.delayed	(from http://www.carquefou-football.com/preformation/u15-u14.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/22.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/22.93.delayed	(from http://www.carquefou-football.com/preformation/u15-u14.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/11.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/11.94.delayed	(from http://www.carquefou-football.com/preformation/u15-u14.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/7.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/7.95.delayed	(from http://www.carquefou-football.com/preformation/u12-u13.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/22.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/22.96.delayed	(from http://www.carquefou-football.com/preformation/u12-u13.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/11.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/11.97.delayed	(from http://www.carquefou-football.com/preformation/u12-u13.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/7.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/7.98.delayed	(from http://www.carquefou-football.com/animation/u10-u11.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/22.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/22.99.delayed	(from http://www.carquefou-football.com/animation/u10-u11.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/11.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/11.9a.delayed	(from http://www.carquefou-football.com/animation/u10-u11.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/7.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/7.9b.delayed	(from http://www.carquefou-football.com/animation/u7-u8-u9.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/22.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/22.9c.delayed	(from http://www.carquefou-football.com/animation/u7-u8-u9.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/11.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/11.9d.delayed	(from http://www.carquefou-football.com/animation/u7-u8-u9.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/7.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/7.9e.delayed	(from http://www.carquefou-football.com/2014-08-19-07-30-34/loisirs.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/22.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/22.9f.delayed	(from http://www.carquefou-football.com/2014-08-19-07-30-34/loisirs.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/11.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/11.a0.delayed	(from http://www.carquefou-football.com/2014-08-19-07-30-34/loisirs.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/7.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/7.a1.delayed	(from http://www.carquefou-football.com/2014-08-19-07-30-34/veterans-a.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/22.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/22.a2.delayed	(from http://www.carquefou-football.com/2014-08-19-07-30-34/veterans-a.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/11.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/11.a3.delayed	(from http://www.carquefou-football.com/2014-08-19-07-30-34/veterans-a.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/7.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/7.a4.delayed	(from http://www.carquefou-football.com/2014-08-19-07-30-34/veterans-b.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/22.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/22.a5.delayed	(from http://www.carquefou-football.com/2014-08-19-07-30-34/veterans-b.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/11.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/11.a6.delayed	(from http://www.carquefou-football.com/2014-08-19-07-30-34/veterans-b.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/7.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/7.a7.delayed	(from http://www.carquefou-football.com/arbitrage.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/22.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/22.a8.delayed	(from http://www.carquefou-football.com/arbitrage.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/11.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/11.a9.delayed	(from http://www.carquefou-football.com/arbitrage.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/7.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/7.aa.delayed	(from http://www.carquefou-football.com/arbitrage/delegue-de-terrain.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/22.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/22.ab.delayed	(from http://www.carquefou-football.com/arbitrage/delegue-de-terrain.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/11.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/11.ac.delayed	(from http://www.carquefou-football.com/arbitrage/delegue-de-terrain.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/7.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/7.ad.delayed	(from http://www.carquefou-football.com/arbitrage/remplir-une-feuille-de-match.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/22.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/22.ae.delayed	(from http://www.carquefou-football.com/arbitrage/remplir-une-feuille-de-match.html)
17:14:03	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/11.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/11.af.delayed	(from http://www.carquefou-football.com/arbitrage/remplir-une-feuille-de-match.html)
17:14:03	8978/8978	---MC-	200	added ('OK')	application/atom+xml	date:Tue,%2031%20Jan%202017%2016:14:02%20GMT	http://www.carquefou-football.com/le-club/le-mot-des-presidents.feed?type=atom	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/le-mot-des-presidentsb550.feed	(from http://www.carquefou-football.com/le-club/le-mot-des-presidents.html)
17:14:04	3933/3933	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2031%20Jan%202017%2016:14:03%20GMT	http://www.carquefou-football.com/2015-10-20-15-03-56.feed?type=rss	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/2015-10-20-15-03-56dcab.feed	(from http://www.carquefou-football.com/2015-10-20-15-03-56.html)
17:14:04	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/7.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/7.b2.delayed	(from http://www.carquefou-football.com/2015-10-20-15-03-56.html)
17:14:04	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/22.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/22.b3.delayed	(from http://www.carquefou-football.com/2015-10-20-15-03-56.html)
17:14:04	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/11.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/11.b4.delayed	(from http://www.carquefou-football.com/2015-10-20-15-03-56.html)
17:14:04	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/7.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/7.b5.delayed	(from http://www.carquefou-football.com/2015-10-20-15-03-56/maladie-de-sever.html)
17:14:04	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/22.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/22.b6.delayed	(from http://www.carquefou-football.com/2015-10-20-15-03-56/maladie-de-sever.html)
17:14:04	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/11.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/11.b7.delayed	(from http://www.carquefou-football.com/2015-10-20-15-03-56/maladie-de-sever.html)
17:14:04	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/7.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/7.b8.delayed	(from http://www.carquefou-football.com/2015-10-20-15-03-56/osgood.html)
17:14:04	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/22.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/22.b9.delayed	(from http://www.carquefou-football.com/2015-10-20-15-03-56/osgood.html)
17:14:04	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/11.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/11.ba.delayed	(from http://www.carquefou-football.com/2015-10-20-15-03-56/osgood.html)
17:14:05	7463/7463	---MC-	200	added ('OK')	application/atom+xml	date:Tue,%2031%20Jan%202017%2016:14:03%20GMT	http://www.carquefou-football.com/2015-10-20-15-03-56.feed?type=atom	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/2015-10-20-15-03-56b550.feed	(from http://www.carquefou-football.com/2015-10-20-15-03-56.html)
17:14:05	20126/20126	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2031%20Jan%202017%2016:14:02%20GMT	http://www.carquefou-football.com/le-club/conseil-dadministration.feed?type=rss	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/conseil-dadministrationdcab.feed	(from http://www.carquefou-football.com/le-club/conseil-dadministration.html)
17:14:05	8330/8330	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2031%20Jan%202017%2016:14:04%20GMT	http://www.carquefou-football.com/tournoi.feed?type=rss	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/tournoidcab.feed	(from http://www.carquefou-football.com/tournoi.html)
17:14:09	33263/33263	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:14:06%20GMT	http://www.carquefou-football.com/tournoi/1280-u11-u13tournoi2016.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/tournoi/1280-u11-u13tournoi2016.html	(from http://www.carquefou-football.com/tournoi.html)
17:14:09	28214/28214	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:14:06%20GMT	http://www.carquefou-football.com/tournoi/1215-u11-u13-tournoi-2015.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/tournoi/1215-u11-u13-tournoi-2015.html	(from http://www.carquefou-football.com/tournoi.html)
17:14:09	17532/17532	---MC-	200	added ('OK')	application/atom+xml	date:Tue,%2031%20Jan%202017%2016:14:05%20GMT	http://www.carquefou-football.com/tournoi.feed?type=atom	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/tournoib550.feed	(from http://www.carquefou-football.com/tournoi.html)
17:14:09	52345/52345	---MC-	200	added ('OK')	application/atom+xml	date:Tue,%2031%20Jan%202017%2016:14:02%20GMT	http://www.carquefou-football.com/le-club/conseil-dadministration.feed?type=atom	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/le-club/conseil-dadministrationb550.feed	(from http://www.carquefou-football.com/le-club/conseil-dadministration.html)
17:14:12	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/7.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/7.c2.delayed	(from http://www.carquefou-football.com/tournoi.html)
17:14:12	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/22.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/22.c3.delayed	(from http://www.carquefou-football.com/tournoi.html)
17:14:12	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/11.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/11.c4.delayed	(from http://www.carquefou-football.com/tournoi.html)
17:14:16	81672/81672	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:14:09%20GMT	http://www.carquefou-football.com/tournoi/1168-u11-u13-tournoi-2014.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/tournoi/1168-u11-u13-tournoi-2014.html	(from http://www.carquefou-football.com/tournoi.html)
17:14:18	30273/30273	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:14:13%20GMT	http://www.carquefou-football.com/liens-vers-la-boutique/1213-boutique-promos.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/liens-vers-la-boutique/1213-boutique-promos.html	(from http://www.carquefou-football.com/convocations/seniors.html)
17:14:18	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/7.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/7.c7.delayed	(from http://www.carquefou-football.com/convocations/seniors.html)
17:14:18	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/22.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/22.c8.delayed	(from http://www.carquefou-football.com/convocations/seniors.html)
17:14:18	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/11.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/11.c9.delayed	(from http://www.carquefou-football.com/convocations/seniors.html)
17:14:18	46453/46453	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:14:11%20GMT	http://www.carquefou-football.com/tournoi/598-u11-u13-tournoi-2012.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/tournoi/598-u11-u13-tournoi-2012.html	(from http://www.carquefou-football.com/tournoi.html)
17:14:18	0/0	---MC-	303	error ('See%20other')	text/html	date:Tue,%2031%20Jan%202017%2016:14:18%20GMT	http://www.carquefou-football.com/component/banners/click/23.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/23.ca.delayed	(from http://www.carquefou-football.com/convocations/u18-u19.html)
17:14:19	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/7.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/7.cc.delayed	(from http://www.carquefou-football.com/convocations/u18-u19.html)
17:14:19	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/22.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/22.cd.delayed	(from http://www.carquefou-football.com/convocations/u18-u19.html)
17:14:19	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/11.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/11.ce.delayed	(from http://www.carquefou-football.com/convocations/u18-u19.html)
17:14:20	0/0	---MC-	303	error ('See%20other')	text/html	date:Tue,%2031%20Jan%202017%2016:14:19%20GMT	http://www.carquefou-football.com/component/banners/click/12.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/12.cf.delayed	(from http://www.carquefou-football.com/convocations/u16-u17.html)
17:14:20	128663/128663	---MC-	200	added ('OK')	text/html	date:Tue,%2031%20Jan%202017%2016:14:10%20GMT	http://www.carquefou-football.com/tournoi/731-tournoi-2013-u11-u13.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/tournoi/731-tournoi-2013-u11-u13.html	(from http://www.carquefou-football.com/tournoi.html)
17:14:20	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/7.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/7.d1.delayed	(from http://www.carquefou-football.com/convocations/u16-u17.html)
17:14:20	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/22.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/22.d2.delayed	(from http://www.carquefou-football.com/convocations/u16-u17.html)
17:14:20	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/11.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/11.d3.delayed	(from http://www.carquefou-football.com/convocations/u16-u17.html)
17:14:20	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/23.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/23.d4.delayed	(from http://www.carquefou-football.com/convocations/u14-u15.html)
17:14:24	27597/27597	---M--	200	added ('OK')	application/pdf	date:Tue,%2031%20Jan%202017%2016:14:16%20GMT	http://www.carquefou-football.com/convocations/seniors/download/2245/163/17.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/convocations/seniors/download/2245/163/convocations-seniors-du-18-decembre-1.pdf_;	(from http://www.carquefou-football.com/convocations/seniors.html)
17:14:26	40474/40474	---M--	200	added ('OK')	application/pdf	date:Tue,%2031%20Jan%202017%2016:14:18%20GMT	http://www.carquefou-football.com/convocations/u18-u19/download/2285/103/17.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/convocations/u18-u19/download/2285/103/convocations---u18--du-28-janvier-2017.pdf_;	(from http://www.carquefou-football.com/convocations/u18-u19.html)
17:14:28	46428/46428	---M--	200	added ('OK')	application/pdf	date:Tue,%2031%20Jan%202017%2016:14:20%20GMT	http://www.carquefou-football.com/convocations/u16-u17/download/2286/102/17.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/convocations/u16-u17/download/2286/102/convocations--u16---u17--u18--du-28-et-29-janvier-2017.pdf_;	(from http://www.carquefou-football.com/convocations/u16-u17.html)
17:14:28	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/7.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/7.d8.delayed	(from http://www.carquefou-football.com/convocations/u14-u15.html)
17:14:28	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/22.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/22.d9.delayed	(from http://www.carquefou-football.com/convocations/u14-u15.html)
17:14:28	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/11.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/11.da.delayed	(from http://www.carquefou-football.com/convocations/u14-u15.html)
17:14:28	0/-1	---M--	303	error ('')			http://www.carquefou-football.com/component/banners/click/23.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/component/banners/click/23.db.delayed	(from http://www.carquefou-football.com/convocations/u12-u13.html)
17:14:31	25676/25676	---M--	200	added ('OK')	application/pdf	date:Tue,%2031%20Jan%202017%2016:14:26%20GMT	http://www.carquefou-football.com/convocations/u14-u15/download/2284/101/24.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/convocations/u14-u15/download/2284/101/planning--u14--u15-vacances-de-fevrier--2017.pdf_;	(from http://www.carquefou-football.com/convocations/u14-u15.html)
17:14:37	104514/104514	---M--	200	added ('OK')	application/pdf	date:Tue,%2031%20Jan%202017%2016:14:20%20GMT	http://www.carquefou-football.com/convocations/u14-u15/download/2282/101/17.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/convocations/u14-u15/download/2282/101/convocations-a--b-du-samedi-28-janvier-2017-1.pdf_;	(from http://www.carquefou-football.com/convocations/u14-u15.html)
17:14:41	104596/104596	---M--	200	added ('OK')	application/pdf	date:Tue,%2031%20Jan%202017%2016:14:24%20GMT	http://www.carquefou-football.com/convocations/u14-u15/download/2283/101/17.html	/Users/jean-philippelegoff/websites/usja/www.carquefou-football.com/convocations/u14-u15/download/2283/101/convocations-c--d-du-samedi-28-janvier-2017--1.pdf_;	(from http://www.carquefou-football.com/convocations/u14-u15.html)
